ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
8617,200000.0,1,1,1,49,-1,-1,-1,-1,-1,-1,1377.0,528.0,216.0,1311.0,2842.0,0.0,792.0,216.0,1311.0,2842.0,0.0,623.0,1
8618,140000.0,2,1,1,45,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,632.0,150.0,316.0,316.0,316.0,632.0,150.0,316.0,0
8619,230000.0,2,3,2,39,-2,-2,-2,-2,-2,-2,1876.0,1876.0,1876.0,2848.0,1876.0,4634.0,1876.0,1876.0,2848.0,1876.0,4634.0,1876.0,0
8620,80000.0,1,1,2,26,0,0,0,0,0,0,76867.0,51936.0,28221.0,28809.0,19551.0,19925.0,1600.0,1300.0,859.0,3000.0,800.0,50000.0,0
8621,350000.0,1,2,2,36,0,0,0,0,0,0,230738.0,232382.0,234254.0,211309.0,210897.0,191037.0,9503.0,9015.0,7511.0,8011.0,7361.0,7011.0,0
8622,50000.0,2,3,1,42,0,0,0,0,0,0,51123.0,50646.0,41150.0,30405.0,30671.0,30664.0,2089.0,2190.0,1100.0,1271.0,1264.0,2778.0,0
8623,50000.0,1,3,2,32,0,0,0,0,0,0,50114.0,50893.0,49660.0,29742.0,29311.0,29739.0,1991.0,1875.0,1044.0,1060.0,1211.0,1179.0,0
8624,390000.0,2,2,1,45,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3971.0,1
8625,80000.0,2,1,2,25,1,-2,-1,-1,-2,-2,0.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,500.0,0
8626,150000.0,2,2,2,23,-2,-1,-1,0,0,0,27414.0,10053.0,151996.0,152753.0,153844.0,151252.0,10096.0,156292.0,4700.0,5019.0,5300.0,5002.0,0
8627,10000.0,1,2,2,23,0,0,0,0,0,2,8109.0,9219.0,10200.0,9694.0,9684.0,9872.0,1400.0,1300.0,500.0,1000.0,500.0,0.0,0
8628,100000.0,1,2,2,31,1,2,0,0,0,0,97669.0,92311.0,90519.0,80051.0,76446.0,76815.0,0.0,3631.0,3000.0,3000.0,2800.0,2697.0,0
8629,310000.0,2,1,1,41,0,0,0,0,0,0,48815.0,39593.0,104341.0,76635.0,46219.0,55045.0,2063.0,76651.0,7129.0,3000.0,10000.0,10000.0,0
8630,80000.0,1,1,2,31,0,0,0,0,0,0,46516.0,30122.0,24099.0,7764.0,4804.0,10221.0,15029.0,5048.0,229.0,303.0,6018.0,500.0,0
8631,40000.0,1,1,1,46,-1,2,2,-1,0,0,780.0,390.0,0.0,1170.0,780.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,1
8632,180000.0,2,2,1,43,-2,-2,-2,-2,-2,-2,1091.0,2062.0,0.0,0.0,6017.0,0.0,2062.0,0.0,0.0,6017.0,0.0,0.0,0
8633,100000.0,1,1,1,60,1,3,2,0,0,-1,8311.0,8031.0,5790.0,3860.0,2599.0,2712.0,0.0,0.0,0.0,0.0,2712.0,0.0,0
8634,140000.0,2,1,1,31,-2,-2,-2,-2,-2,-2,1094.0,421.0,-6.0,2319.0,4051.0,418.0,422.0,0.0,2325.0,4063.0,419.0,969.0,0
8635,230000.0,1,2,2,27,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,546.0,396.0,396.0,396.0,396.0,546.0,396.0,0
8636,20000.0,1,2,2,24,1,2,0,0,2,2,10248.0,10783.0,12291.0,14666.0,14289.0,17525.0,1000.0,2000.0,2900.0,0.0,3500.0,0.0,1
8637,90000.0,2,3,1,55,0,0,0,0,0,0,23379.0,23715.0,24310.0,24561.0,22829.0,22486.0,1402.0,1387.0,1028.0,816.0,804.0,987.0,0
8638,50000.0,1,1,2,29,0,0,0,0,0,0,16303.0,47714.0,48916.0,19894.0,20572.0,21230.0,32000.0,2000.0,1000.0,1000.0,1000.0,2000.0,0
8639,50000.0,2,2,1,39,0,0,0,0,0,0,22187.0,23755.0,21772.0,22541.0,22871.0,23989.0,5000.0,2049.0,5000.0,1500.0,1500.0,3000.0,0
8640,50000.0,1,2,1,51,0,0,0,0,0,0,46926.0,49161.0,49366.0,29441.0,30061.0,28728.0,3000.0,1500.0,1024.0,1064.0,1029.0,1023.0,0
8641,200000.0,1,1,2,28,-1,-1,-1,0,-1,-1,13383.0,1183.0,14714.0,11938.0,303.0,3262.0,1183.0,14714.0,0.0,303.0,3262.0,3635.0,0
8642,20000.0,1,1,2,23,1,2,3,2,0,0,18679.0,20380.0,19753.0,19160.0,19661.0,19816.0,2300.0,0.0,0.0,788.0,558.0,198.0,1
8643,400000.0,1,1,2,46,0,-1,0,0,-1,-1,10965.0,9280.0,13582.0,7272.0,414.0,10799.0,9283.0,7276.0,7.0,417.0,10802.0,21202.0,0
8644,20000.0,1,2,2,38,0,0,0,0,0,0,17760.0,19646.0,17922.0,18895.0,19325.0,19859.0,6500.0,2000.0,2000.0,1500.0,1000.0,1000.0,0
8645,40000.0,1,2,2,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0
8646,240000.0,1,1,2,28,0,0,0,0,0,0,134245.0,137044.0,138197.0,140983.0,138214.0,141187.0,4967.0,4916.0,4982.0,5017.0,5272.0,5200.0,0
8647,240000.0,2,1,1,37,-1,-1,-1,0,0,0,5024.0,17181.0,28395.0,24582.0,10715.0,9346.0,17267.0,28473.0,12069.0,21.0,2978.0,25895.0,0
8648,80000.0,2,2,2,38,0,0,0,0,0,0,70590.0,62162.0,51770.0,49506.0,45722.0,46660.0,2200.0,2000.0,2015.0,1700.0,1700.0,2000.0,0
8649,180000.0,1,1,1,37,0,0,0,0,0,0,121744.0,121125.0,122498.0,123916.0,125661.0,127458.0,4406.0,4397.0,4405.0,4711.0,5040.0,4571.0,0
8650,20000.0,2,1,2,22,0,0,0,0,2,0,3978.0,5249.0,6362.0,7256.0,6995.0,7228.0,1500.0,1362.0,1000.0,0.0,350.0,300.0,1
8651,20000.0,1,3,1,44,0,0,0,0,0,0,18467.0,19106.0,19690.0,19684.0,19697.0,19849.0,1328.0,1302.0,686.0,701.0,855.0,988.0,0
8652,20000.0,1,2,1,41,-1,-1,-1,-1,-1,-1,9598.0,0.0,2889.0,0.0,1448.0,0.0,0.0,2889.0,0.0,1448.0,0.0,0.0,0
8653,360000.0,2,2,2,25,-1,-1,-1,-1,-1,-1,947.0,4075.0,6385.0,991.0,4632.0,2014.0,4098.0,6401.0,997.0,4641.0,2014.0,5.0,0
8654,130000.0,2,2,1,31,-1,-1,0,0,0,0,6279.0,10862.0,5878.0,15306.0,8015.0,5965.0,11054.0,5172.0,14593.0,727.0,5222.0,4200.0,0
8655,30000.0,1,1,1,47,2,2,8,8,8,8,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8656,110000.0,2,2,1,33,1,2,0,0,0,0,7801.0,5289.0,9893.0,9986.0,9981.0,11714.0,0.0,5000.0,500.0,400.0,2000.0,0.0,0
8657,30000.0,1,3,2,46,6,5,4,3,2,0,33134.0,32351.0,31397.0,30321.0,30000.0,28961.0,0.0,0.0,0.0,0.0,5000.0,0.0,0
8658,80000.0,2,1,2,26,0,0,0,0,0,0,29322.0,28563.0,25443.0,28790.0,29929.0,23796.0,3000.0,3000.0,4000.0,1500.0,1000.0,2000.0,1
8659,350000.0,2,3,1,31,0,0,0,-1,-1,-1,144718.0,214075.0,102601.0,99735.0,107130.0,0.0,100012.0,62635.0,99735.0,107130.0,0.0,0.0,0
8660,50000.0,2,2,2,24,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8661,110000.0,2,1,2,23,0,0,0,0,0,0,83914.0,85064.0,78997.0,71276.0,68385.0,62475.0,4022.0,3300.0,2000.0,3000.0,2500.0,2310.0,0
8662,180000.0,2,2,2,32,-1,-1,-2,-2,-2,-2,134.0,357.0,288.0,837.0,467.0,15868.0,357.0,288.0,837.0,467.0,15868.0,351.0,0
8663,440000.0,2,5,1,32,0,0,0,0,0,0,324469.0,324109.0,287932.0,287892.0,276902.0,221866.0,11129.0,10300.0,11098.0,11200.0,12000.0,131400.0,0
8664,100000.0,2,1,2,42,0,0,0,0,0,0,91141.0,93027.0,94925.0,96837.0,98894.0,100500.0,2635.0,2688.0,2718.0,2854.0,2500.0,0.0,0
8665,200000.0,1,1,2,33,-2,-2,-2,-2,-2,-2,5448.0,7616.0,14771.0,1973.0,9500.0,40647.0,7616.0,14771.0,1973.0,9500.0,40647.0,589.0,0
8666,140000.0,2,2,1,39,0,0,0,0,0,0,131764.0,134654.0,138303.0,119845.0,122457.0,125487.0,6500.0,7500.0,5000.0,4700.0,5228.0,4500.0,0
8667,230000.0,2,1,2,31,1,-1,-1,-1,0,-1,-22.0,227.0,3480.0,3555.0,1850.0,1580.0,249.0,3480.0,3555.0,0.0,1580.0,520.0,1
8668,10000.0,2,2,2,44,-2,-2,-2,-1,0,0,390.0,390.0,780.0,17585.0,18301.0,18663.0,390.0,780.0,17585.0,1000.0,667.0,692.0,1
8669,280000.0,2,2,2,35,0,0,0,0,0,0,184050.0,171714.0,154940.0,136894.0,138467.0,128473.0,7088.0,6107.0,5000.0,5057.0,5005.0,50012.0,0
8670,310000.0,1,2,1,42,-2,-2,-2,-2,-2,-2,2647.0,4206.0,1858.0,3057.0,2538.0,3069.0,4206.0,1858.0,3057.0,2538.0,3069.0,6591.0,1
8671,260000.0,2,5,1,33,0,-1,-1,0,0,0,3140.0,2740.0,107139.0,105188.0,104418.0,106990.0,2740.0,107139.0,4000.0,4000.0,4696.0,5000.0,0
8672,270000.0,1,1,2,29,-1,-1,-1,-2,-1,-1,38840.0,197.0,-61.0,-61.0,20207.0,538.0,197.0,0.0,0.0,20268.0,538.0,29995.0,0
8673,50000.0,1,1,2,23,0,0,0,0,0,0,48954.0,35213.0,33404.0,18727.0,13793.0,19354.0,2000.0,4005.0,1000.0,1000.0,6000.0,1000.0,0
8674,450000.0,1,1,1,46,-1,-1,-1,-1,-1,-1,1135.0,1135.0,1135.0,1135.0,1135.0,1135.0,1135.0,1135.0,1135.0,1135.0,1135.0,1135.0,0
8675,190000.0,1,3,1,54,1,-2,-2,-1,0,-1,-596.0,-1072.0,-1548.0,40733.0,10876.0,2907.0,0.0,0.0,43500.0,2000.0,2907.0,3000.0,0
8676,290000.0,2,1,2,28,0,0,0,0,0,0,42601.0,34927.0,32034.0,29620.0,29822.0,28502.0,5000.0,6010.0,5000.0,1200.0,2000.0,901.0,0
8677,480000.0,2,1,1,60,-1,-1,-1,0,0,0,13406.0,7233.0,96977.0,67030.0,24334.0,28699.0,13736.0,96989.0,4.0,241.0,15819.0,28966.0,0
8678,360000.0,1,5,1,34,0,-1,-1,-1,0,-1,30447.0,9428.0,11704.0,19036.0,41147.0,53733.0,10052.0,11767.0,20036.0,22207.0,54981.0,2227.0,0
8679,380000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,326.0,24899.0,2816.0,11773.0,23397.0,10551.0,24899.0,2816.0,11773.0,23397.0,10551.0,43302.0,0
8680,20000.0,1,3,2,24,0,0,0,0,0,0,9249.0,10439.0,11448.0,11561.0,12221.0,12865.0,1500.0,1487.0,600.0,1000.0,1000.0,1000.0,1
8681,50000.0,1,3,1,52,0,0,0,0,0,0,39429.0,39548.0,39490.0,38801.0,36087.0,25189.0,1781.0,1770.0,1148.0,1174.0,949.0,590.0,0
8682,450000.0,1,1,1,34,0,0,0,0,0,0,451113.0,460261.0,455701.0,451559.0,429235.0,391559.0,18500.0,20000.0,17000.0,16300.0,14108.0,16000.0,0
8683,50000.0,2,2,2,24,2,2,2,0,0,0,48283.0,48767.0,35917.0,26946.0,22458.0,23569.0,1700.0,0.0,1036.0,817.0,1486.0,3500.0,1
8684,380000.0,1,1,1,34,0,0,0,0,0,0,106065.0,97979.0,100599.0,81087.0,82793.0,85301.0,3385.0,4074.0,2592.0,2696.0,3569.0,5240.0,0
8685,150000.0,2,3,2,34,-2,-2,-2,-2,-2,-1,1464.0,1576.0,264.0,330.0,1350.0,386.0,1586.0,264.0,330.0,1350.0,386.0,1259.0,0
8686,50000.0,2,2,2,23,0,0,0,0,0,0,21249.0,20771.0,17626.0,10078.0,9654.0,9648.0,1649.0,1300.0,500.0,500.0,300.0,500.0,0
8687,150000.0,2,1,2,33,1,-2,-2,-2,-2,-2,-286.0,-286.0,-286.0,-286.0,-286.0,-286.0,0.0,0.0,0.0,0.0,0.0,750.0,0
8688,50000.0,2,3,1,43,0,0,0,0,0,0,39177.0,39607.0,17070.0,13038.0,8904.0,4740.0,2000.0,1500.0,3500.0,600.0,500.0,4000.0,0
8689,50000.0,1,2,2,24,0,0,0,0,0,0,34695.0,38561.0,36086.0,32945.0,29348.0,23570.0,6013.0,3011.0,1019.0,1019.0,2015.0,17.0,0
8690,230000.0,2,1,2,26,-1,-1,-2,-2,-2,-2,3741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,1
8691,310000.0,2,1,2,32,-1,-1,-1,-1,-2,-2,13560.0,-65.0,6500.0,0.0,0.0,0.0,0.0,6565.0,0.0,0.0,0.0,0.0,0
8692,310000.0,2,2,1,34,-1,-1,-1,-1,-1,-1,3595.0,4073.0,11263.0,2710.0,2371.0,2318.0,4073.0,11321.0,2710.0,2371.0,2318.0,4352.0,0
8693,50000.0,2,2,1,50,0,0,0,0,0,0,50658.0,48999.0,49388.0,48853.0,47765.0,48145.0,2357.0,1746.0,1628.0,1520.0,2202.0,934.0,0
8694,240000.0,1,2,2,32,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8695,400000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,1140.0,937.0,1663.0,5019.0,9539.0,1697.0,940.0,1667.0,5039.0,9579.0,1703.0,12856.0,0
8696,90000.0,2,2,2,47,0,0,0,-2,-2,-2,17247.0,11691.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
8697,50000.0,1,3,1,43,2,2,2,0,0,0,10413.0,12923.0,12030.0,12650.0,13405.0,13793.0,3000.0,0.0,1500.0,1500.0,1000.0,1500.0,0
8698,250000.0,2,1,2,30,0,0,0,0,0,0,156155.0,153647.0,153535.0,153122.0,149564.0,152470.0,5560.0,6809.0,5443.0,5376.0,5665.0,6000.0,0
8699,200000.0,1,1,1,44,0,0,0,0,2,0,66689.0,65515.0,49492.0,51802.0,38896.0,36436.0,2362.0,1706.0,4185.0,15.0,1537.0,1064.0,0
8700,10000.0,1,3,1,37,0,0,0,0,0,-2,14498.0,7512.0,7308.0,5275.0,0.0,0.0,2248.0,1120.0,375.0,0.0,0.0,0.0,0
8701,310000.0,1,2,1,36,0,0,0,0,0,0,32782.0,33587.0,39572.0,44598.0,50570.0,64916.0,11406.0,10773.0,10819.0,15766.0,20645.0,5000.0,0
8702,340000.0,2,3,2,46,1,-1,-1,0,0,-1,0.0,1321.0,35028.0,35028.0,8500.0,1612.0,1321.0,35028.0,0.0,0.0,1612.0,0.0,1
8703,220000.0,1,2,1,34,0,0,0,0,0,0,144544.0,137465.0,134420.0,132066.0,131319.0,130478.0,6500.0,4700.0,5000.0,5000.0,5000.0,10000.0,0
8704,500000.0,1,1,2,36,0,0,0,0,0,0,151630.0,150824.0,117130.0,146443.0,122439.0,83535.0,12074.0,10000.0,40561.0,12550.0,20803.0,65678.0,0
8705,80000.0,2,2,1,41,0,0,0,0,0,0,52564.0,53681.0,56893.0,59021.0,117568.0,72869.0,1963.0,4120.0,3069.0,2215.0,30000.0,3000.0,0
8706,200000.0,1,1,2,36,0,0,0,0,0,0,103457.0,111541.0,113809.0,35797.0,36087.0,38505.0,10000.0,5000.0,1412.0,1300.0,3000.0,0.0,0
8707,270000.0,2,2,1,36,-2,-2,-2,-2,-2,-2,72364.0,65094.0,30704.0,12383.0,143874.0,15081.0,65140.0,30773.0,12383.0,144570.0,20081.0,112791.0,0
8708,100000.0,2,2,2,29,2,0,0,0,0,0,42440.0,43303.0,35304.0,33365.0,29260.0,30073.0,1599.0,2000.0,1500.0,1500.0,1300.0,4000.0,1
8709,100000.0,1,2,2,29,1,3,3,2,2,2,99679.0,101249.0,98768.0,96287.0,102069.0,81931.0,4000.0,0.0,0.0,7629.0,0.0,18895.0,1
8710,50000.0,1,1,2,25,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8711,260000.0,2,3,2,33,1,-1,-1,-1,0,0,0.0,926.0,650.0,3562.0,3044.0,3044.0,926.0,650.0,3562.0,0.0,0.0,0.0,0
8712,100000.0,2,2,2,24,-1,-1,-1,-1,-1,-1,396.0,0.0,1967.0,5476.0,396.0,811.0,0.0,1967.0,7142.0,396.0,811.0,817.0,0
8713,240000.0,2,3,2,31,-1,-1,-2,-2,-2,-2,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8714,50000.0,2,3,1,28,0,0,2,0,0,0,14484.0,18528.0,18923.0,19310.0,19848.0,20367.0,4300.0,1000.0,1000.0,1000.0,1000.0,1000.0,1
8715,50000.0,1,2,2,54,0,0,0,0,-2,-1,72374.0,81665.0,67450.0,0.0,0.0,16271.0,15000.0,2650.0,0.0,0.0,16271.0,2000.0,0
8716,200000.0,2,1,2,44,0,0,0,0,0,-1,34606.0,34800.0,33275.0,33435.0,32778.0,3277.0,2100.0,2000.0,3435.0,3000.0,3277.0,29928.0,0
8717,150000.0,1,2,1,36,2,0,0,0,0,0,86333.0,88931.0,92441.0,102903.0,105240.0,109479.0,4000.0,5000.0,12000.0,4000.0,6000.0,50000.0,1
8718,150000.0,1,2,1,41,0,0,0,0,0,0,19350.0,20703.0,10403.0,10927.0,11598.0,13235.0,2000.0,3000.0,1000.0,1000.0,2000.0,2000.0,0
8719,50000.0,1,2,1,40,0,0,0,0,0,0,50066.0,47636.0,9762.0,8620.0,9303.0,8693.0,1450.0,1500.0,400.0,1000.0,1000.0,2000.0,0
8720,100000.0,1,1,2,27,0,0,0,0,0,0,70204.0,63931.0,65119.0,61153.0,64976.0,66309.0,4000.0,2276.0,2377.0,5000.0,2411.0,2384.0,0
8721,30000.0,1,1,2,25,1,-1,-1,-1,-1,2,0.0,327.0,1871.0,337.0,1846.0,333.0,327.0,1871.0,337.0,1996.0,0.0,3135.0,0
8722,350000.0,2,1,2,31,0,0,0,0,0,0,96659.0,86985.0,77472.0,68901.0,58259.0,47743.0,3500.0,5300.0,2500.0,2000.0,2000.0,2000.0,0
8723,50000.0,1,2,2,50,0,0,-2,-2,-2,-2,25925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8724,50000.0,2,2,1,34,2,2,2,2,0,0,20377.0,19427.0,19590.0,19209.0,19456.0,35976.0,1650.0,800.0,200.0,674.0,636.0,660.0,0
8725,250000.0,2,1,2,43,-1,-1,-1,0,0,0,2177.0,2000.0,12327.0,10538.0,8712.0,3002.0,2000.0,12327.0,211.0,174.0,2228.0,5642.0,0
8726,300000.0,2,3,2,24,-1,0,0,-1,0,-1,7571.0,6156.0,5475.0,13581.0,13930.0,14000.0,1181.0,1475.0,13581.0,349.0,14070.0,268.0,1
8727,80000.0,2,2,2,22,-1,-1,-1,-1,-1,-1,1812.0,390.0,388.0,1187.0,263.0,1913.0,390.0,388.0,1191.0,263.0,2259.0,1815.0,0
8728,30000.0,1,2,1,45,1,2,2,0,0,2,14286.0,15304.0,14766.0,14763.0,16662.0,16247.0,1542.0,0.0,539.0,2148.0,0.0,724.0,1
8729,370000.0,2,3,2,29,-1,-1,-1,-2,-2,-2,28397.0,19340.0,-400.0,-1900.0,-1900.0,-1900.0,19438.0,7.0,0.0,0.0,0.0,0.0,0
8730,50000.0,1,2,1,43,0,0,0,0,0,0,8214.0,8034.0,9044.0,9225.0,9417.0,9617.0,1140.0,1150.0,331.0,341.0,356.0,330.0,0
8731,30000.0,2,1,1,22,0,0,0,0,0,2,22479.0,22650.0,22513.0,22391.0,23654.0,22738.0,2004.0,2004.0,2001.0,2001.0,1.0,1701.0,0
8732,200000.0,2,2,2,26,0,0,0,0,0,0,26179.0,26643.0,23524.0,23788.0,26089.0,25908.0,4022.0,3000.0,3000.0,4092.0,1000.0,3000.0,0
8733,230000.0,2,3,1,48,1,-1,-1,-1,-1,-1,-5.0,4582.0,2883.0,20099.0,13870.0,4234.0,4587.0,2883.0,20099.0,13870.0,4234.0,0.0,0
8734,290000.0,2,2,2,29,0,0,0,0,0,0,68652.0,70695.0,71523.0,73099.0,74469.0,76200.0,3149.0,2598.0,2767.0,2702.0,2968.0,2703.0,0
8735,100000.0,2,2,1,39,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,7700.0,0.0,0.0,0.0,0.0,7700.0,0.0,0.0,0.0,0
8736,80000.0,1,1,2,26,1,2,2,0,0,0,40029.0,41095.0,40137.0,40793.0,42990.0,42854.0,2000.0,0.0,1603.0,3000.0,2000.0,1056.0,0
8737,90000.0,2,2,2,39,0,0,0,0,0,0,45709.0,45045.0,42151.0,37842.0,30849.0,28061.0,2000.0,2000.0,1200.0,1018.0,1200.0,710.0,1
8738,90000.0,1,1,1,37,0,0,0,0,0,0,40028.0,38704.0,37135.0,35141.0,33502.0,34173.0,2000.0,1800.0,1150.0,1200.0,1150.0,1100.0,0
8739,80000.0,1,2,2,26,0,0,0,0,-1,-1,15387.0,20847.0,23059.0,0.0,526.0,678.0,6000.0,3070.0,0.0,526.0,680.0,0.0,0
8740,260000.0,2,1,2,39,-1,-1,2,-1,-1,-1,1550.0,978.0,588.0,390.0,390.0,540.0,978.0,0.0,390.0,390.0,540.0,390.0,0
8741,210000.0,1,1,2,34,0,0,0,0,0,0,44947.0,45610.0,47836.0,50344.0,51074.0,52229.0,2000.0,3000.0,3942.0,2000.0,2000.0,2050.0,0
8742,80000.0,2,2,1,26,2,2,2,2,2,2,27458.0,28522.0,27770.0,29396.0,29974.0,30529.0,1800.0,0.0,2400.0,1200.0,1200.0,1200.0,1
8743,170000.0,2,2,2,25,0,0,0,0,0,0,4360.0,7927.0,49946.0,49464.0,46476.0,19417.0,7000.0,49008.0,1000.0,949.0,1143.0,17336.0,0
8744,240000.0,2,1,2,38,0,0,0,0,0,0,167856.0,172145.0,178840.0,186168.0,166745.0,165582.0,7000.0,10000.0,10000.0,10000.0,5000.0,10000.0,0
8745,150000.0,2,1,2,32,1,-1,-1,-1,0,0,-300.0,7628.0,0.0,1089.0,1089.0,843.0,7928.0,0.0,1089.0,0.0,0.0,0.0,0
8746,220000.0,2,1,2,28,-1,-1,-1,-2,-2,-2,25000.0,25000.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0
8747,80000.0,1,1,2,27,0,0,0,0,0,0,42653.0,46609.0,47306.0,51179.0,52073.0,52833.0,5000.0,1801.0,5000.0,2035.0,2100.0,6200.0,0
8748,160000.0,1,1,1,41,-2,-2,-1,-1,-2,-1,155458.0,157690.0,150209.0,151343.0,154456.0,157632.0,7200.0,6100.0,5300.0,5400.0,165759.0,4872.0,0
8749,140000.0,2,2,1,37,0,0,0,0,0,0,136650.0,137562.0,141347.0,134503.0,137015.0,136581.0,5420.0,6500.0,5000.0,5200.0,5100.0,5000.0,0
8750,130000.0,2,2,2,25,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8751,280000.0,2,1,2,34,0,0,0,0,0,0,95278.0,98281.0,101651.0,103776.0,105617.0,107788.0,4525.0,5000.0,3800.0,3500.0,3500.0,3500.0,0
8752,200000.0,1,1,2,28,-1,2,-1,-1,-2,-2,4420.0,460.0,99165.0,0.0,0.0,0.0,0.0,99165.0,0.0,0.0,0.0,3090.0,0
8753,50000.0,1,2,3,36,0,0,0,0,0,0,26432.0,27708.0,28928.0,29475.0,29579.0,30445.0,1700.0,2000.0,1300.0,1200.0,1500.0,2000.0,1
8754,150000.0,2,2,2,44,0,0,0,0,0,0,39471.0,41515.0,43879.0,44446.0,45394.0,46702.0,2636.0,3000.0,1528.0,1600.0,2000.0,2000.0,0
8755,210000.0,2,1,1,36,0,0,-2,-2,-2,-2,15991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8756,190000.0,1,1,1,39,1,-2,-2,-2,-2,-2,-2.0,-2.0,-472.0,-472.0,-472.0,-472.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8757,140000.0,2,1,2,28,0,0,0,0,2,2,123662.0,124785.0,128906.0,137279.0,140419.0,142254.0,4600.0,6200.0,12000.0,5500.0,5300.0,0.0,0
8758,160000.0,2,3,1,41,-1,-1,-1,-1,-1,-1,2392.0,316.0,416.0,416.0,416.0,2606.0,316.0,416.0,416.0,416.0,2606.0,316.0,0
8759,180000.0,2,1,1,39,0,0,0,0,0,0,177893.0,134212.0,128505.0,130078.0,128771.0,106396.0,6200.0,6000.0,5000.0,5001.0,4100.0,3600.0,1
8760,20000.0,2,1,2,22,0,0,0,0,0,-1,9930.0,8176.0,6860.0,7000.0,10199.0,1500.0,1336.0,1000.0,140.0,3199.0,1500.0,780.0,0
8761,50000.0,2,2,1,37,0,0,0,0,-1,0,23325.0,21940.0,20718.0,24048.0,5017.0,3570.0,1400.0,1200.0,5000.0,5017.0,71.0,2710.0,0
8762,150000.0,2,1,1,34,1,-2,-2,-1,-1,-2,0.0,0.0,0.0,600.0,-150.0,-150.0,0.0,0.0,600.0,0.0,0.0,0.0,0
8763,210000.0,2,3,1,33,0,0,0,0,0,0,127491.0,118800.0,105606.0,94344.0,82676.0,73154.0,6018.0,4900.0,4340.0,2880.0,2650.0,2000.0,0
8764,500000.0,2,2,2,43,-1,-1,-2,-1,-1,-1,374776.0,26890.0,12866.0,162415.0,122430.0,188547.0,27024.0,12930.0,162434.0,123042.0,188715.0,200284.0,0
8765,70000.0,2,2,2,22,0,0,0,0,0,0,24817.0,27424.0,28406.0,29013.0,29625.0,30404.0,3018.0,1500.0,1000.0,1001.0,1191.0,1000.0,0
8766,100000.0,1,1,2,27,-1,2,0,0,0,0,17553.0,10628.0,5836.0,6746.0,7889.0,0.0,0.0,1000.0,2000.0,3323.0,0.0,0.0,1
8767,20000.0,2,2,2,27,0,0,0,0,0,0,15703.0,17140.0,18127.0,18605.0,16351.0,16928.0,2000.0,1600.0,1030.0,1000.0,1000.0,1000.0,0
8768,20000.0,1,2,2,23,0,0,2,0,0,0,13987.0,15958.0,16168.0,16268.0,16600.0,0.0,2200.0,900.0,500.0,332.0,2000.0,0.0,0
8769,50000.0,1,2,2,25,2,0,0,0,0,0,47987.0,49084.0,46759.0,8195.0,8367.0,8534.0,2690.0,2359.0,293.0,304.0,306.0,316.0,1
8770,340000.0,2,3,2,27,1,2,0,0,0,0,29221.0,14802.0,153697.0,153381.0,143426.0,139945.0,12.0,145000.0,5055.0,5017.0,5059.0,7382.0,0
8771,130000.0,1,1,2,29,0,0,-1,-1,2,0,9700.0,0.0,72.0,10458.0,10149.0,11805.0,0.0,72.0,10458.0,0.0,2000.0,1230.0,0
